,Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Class
2468,4099,2008,1,4,5,1522.0,1505,1709.0,1710,WN,1414,N689SW,167.0,185.0,153.0,-1.0,17.0,MCO,SAT,1040,3.0,11.0,0,N,0,,,,,,0
2469,4101,2008,1,4,5,1508.0,1425,1704.0,1635,WN,718,N424WN,116.0,130.0,103.0,29.0,43.0,MCO,SDF,718,3.0,10.0,0,N,0,3.0,0.0,0.0,0.0,26.0,0
2470,4105,2008,1,4,5,1549.0,1535,1724.0,1710,WN,3743,N276WN,155.0,155.0,137.0,14.0,14.0,MCO,STL,880,4.0,14.0,0,N,0,,,,,,0
2471,4107,2008,1,4,5,1612.0,1550,1818.0,1800,WN,2871,N249WN,186.0,190.0,164.0,18.0,22.0,MDW,ABQ,1121,4.0,18.0,0,N,0,18.0,0.0,0.0,0.0,0.0,0
2472,4111,2008,1,4,5,2011.0,1905,2249.0,2150,WN,3568,N275WN,158.0,165.0,145.0,59.0,66.0,MDW,AUS,972,7.0,6.0,0,N,0,59.0,0.0,0.0,0.0,0.0,0
2473,4112,2008,1,4,5,1914.0,1900,2158.0,2200,WN,245,N253WN,104.0,120.0,95.0,-2.0,14.0,MDW,BDL,777,4.0,5.0,0,N,0,,,,,,0
2474,4116,2008,1,4,5,1959.0,1945,2129.0,2125,WN,313,N287WN,90.0,100.0,77.0,4.0,14.0,MDW,BHM,570,3.0,10.0,0,N,0,,,,,,0
2475,4119,2008,1,4,5,828.0,800,937.0,920,WN,689,N443WN,69.0,80.0,58.0,17.0,28.0,MDW,BNA,395,3.0,8.0,0,N,0,15.0,0.0,0.0,0.0,2.0,0
2476,4120,2008,1,4,5,1236.0,1210,1348.0,1325,WN,813,N350SW,72.0,75.0,59.0,23.0,26.0,MDW,BNA,395,4.0,9.0,0,N,0,7.0,0.0,0.0,0.0,16.0,0
2477,4121,2008,1,4,5,1549.0,1540,1655.0,1700,WN,830,N684WN,66.0,80.0,58.0,-5.0,9.0,MDW,BNA,395,3.0,5.0,0,N,0,,,,,,0
2478,4122,2008,1,4,5,2110.0,2035,2220.0,2155,WN,851,N397SW,70.0,80.0,59.0,25.0,35.0,MDW,BNA,395,4.0,7.0,0,N,0,5.0,0.0,0.0,0.0,20.0,0
2479,4124,2008,1,4,5,2135.0,2110,2247.0,2225,WN,1973,N329SW,72.0,75.0,59.0,22.0,25.0,MDW,BNA,395,6.0,7.0,0,N,0,10.0,0.0,0.0,0.0,12.0,0
2480,4125,2008,1,4,5,645.0,615,748.0,730,WN,2108,N405WN,63.0,75.0,54.0,18.0,30.0,MDW,BNA,395,3.0,6.0,0,N,0,18.0,0.0,0.0,0.0,0.0,0
2481,4126,2008,1,4,5,828.0,820,1050.0,1040,WN,1690,N354SW,82.0,80.0,69.0,10.0,8.0,MDW,BUF,468,3.0,10.0,0,N,0,,,,,,0
2482,4127,2008,1,4,5,1322.0,1255,1540.0,1515,WN,1828,N661SW,78.0,80.0,66.0,25.0,27.0,MDW,BUF,468,3.0,9.0,0,N,0,25.0,0.0,0.0,0.0,0.0,0
2483,4128,2008,1,4,5,2006.0,1955,2224.0,2215,WN,2975,N301SW,78.0,80.0,69.0,9.0,11.0,MDW,BUF,468,2.0,7.0,0,N,0,,,,,,0
2484,4129,2008,1,4,5,2205.0,1950,31.0,2235,WN,106,N491WN,86.0,105.0,74.0,116.0,135.0,MDW,BWI,611,5.0,7.0,0,N,0,1.0,0.0,0.0,0.0,115.0,0
2485,4133,2008,1,4,5,904.0,850,1140.0,1135,WN,466,N387SW,96.0,105.0,85.0,5.0,14.0,MDW,BWI,611,3.0,8.0,0,N,0,,,,,,0
2486,4134,2008,1,4,5,1051.0,1035,1331.0,1320,WN,2272,N243WN,100.0,105.0,88.0,11.0,16.0,MDW,BWI,611,4.0,8.0,0,N,0,,,,,,0
2487,4135,2008,1,4,5,2330.0,2125,155.0,5,WN,2786,N227WN,85.0,100.0,74.0,110.0,125.0,MDW,BWI,611,4.0,7.0,0,N,0,0.0,0.0,0.0,0.0,110.0,0
2488,4138,2008,1,4,5,2145.0,2105,2345.0,2310,WN,153,N323SW,60.0,65.0,47.0,35.0,40.0,MDW,CLE,307,3.0,10.0,0,N,0,0.0,0.0,0.0,0.0,35.0,0
2489,4142,2008,1,4,5,613.0,600,827.0,805,WN,2456,N765SW,74.0,65.0,56.0,22.0,13.0,MDW,CLE,307,5.0,13.0,0,N,0,13.0,0.0,9.0,0.0,0.0,0
2490,4143,2008,1,4,5,1630.0,1600,1842.0,1815,WN,3587,N287WN,72.0,75.0,49.0,27.0,30.0,MDW,CLE,307,4.0,19.0,0,N,0,16.0,0.0,0.0,0.0,11.0,0
2491,4146,2008,1,4,5,2213.0,2135,7.0,2335,WN,261,N610WN,54.0,60.0,42.0,32.0,38.0,MDW,CMH,284,3.0,9.0,0,N,0,19.0,0.0,0.0,0.0,13.0,0
2492,4151,2008,1,4,5,1801.0,1730,1955.0,1935,WN,2474,N437WN,54.0,65.0,44.0,20.0,31.0,MDW,CMH,284,3.0,7.0,0,N,0,3.0,0.0,0.0,0.0,17.0,0
2493,4152,2008,1,4,5,2056.0,2025,2215.0,2155,WN,172,N277WN,139.0,150.0,126.0,20.0,31.0,MDW,DEN,895,5.0,8.0,0,N,0,20.0,0.0,0.0,0.0,0.0,0
2494,4153,2008,1,4,5,1245.0,1220,1407.0,1355,WN,806,N282WN,142.0,155.0,128.0,12.0,25.0,MDW,DEN,895,7.0,7.0,0,N,0,,,,,,0
2495,4154,2008,1,4,5,1020.0,930,1147.0,1105,WN,902,N388SW,147.0,155.0,135.0,42.0,50.0,MDW,DEN,895,4.0,8.0,0,N,0,42.0,0.0,0.0,0.0,0.0,0
2496,4156,2008,1,4,5,1449.0,1425,1627.0,1600,WN,1852,N217JC,158.0,155.0,145.0,27.0,24.0,MDW,DEN,895,6.0,7.0,0,N,0,24.0,0.0,3.0,0.0,0.0,0
2497,4157,2008,1,4,5,1716.0,1705,1844.0,1845,WN,1944,N280WN,148.0,160.0,130.0,-1.0,11.0,MDW,DEN,895,7.0,11.0,0,N,0,,,,,,0
2498,4161,2008,1,4,5,1631.0,1610,1832.0,1820,WN,1014,N331SW,61.0,70.0,40.0,12.0,21.0,MDW,DTW,229,7.0,14.0,0,N,0,,,,,,0
2499,4163,2008,1,4,5,1422.0,1405,1613.0,1610,WN,1916,N510SW,51.0,65.0,39.0,3.0,17.0,MDW,DTW,229,6.0,6.0,0,N,0,,,,,,0
2500,4165,2008,1,4,5,2151.0,2125,2346.0,2325,WN,3915,N519SW,55.0,60.0,38.0,21.0,26.0,MDW,DTW,229,4.0,13.0,0,N,0,19.0,0.0,0.0,0.0,2.0,0
2501,4166,2008,1,4,5,1318.0,1305,1658.0,1700,WN,234,N416WN,160.0,175.0,144.0,-2.0,13.0,MDW,FLL,1166,4.0,12.0,0,N,0,,,,,,0
2502,4167,2008,1,4,5,1822.0,1735,2152.0,2130,WN,892,N424WN,150.0,175.0,138.0,22.0,47.0,MDW,FLL,1166,5.0,7.0,0,N,0,11.0,0.0,0.0,0.0,11.0,0
2503,4168,2008,1,4,5,1055.0,925,1451.0,1325,WN,2630,N765SW,176.0,180.0,157.0,86.0,90.0,MDW,FLL,1166,4.0,15.0,0,N,0,75.0,0.0,0.0,0.0,11.0,0
2504,4169,2008,1,4,5,2118.0,1955,52.0,2350,WN,3228,N388SW,154.0,175.0,141.0,62.0,83.0,MDW,FLL,1166,3.0,10.0,0,N,0,45.0,0.0,0.0,0.0,17.0,0
2505,4171,2008,1,4,5,649.0,640,916.0,925,WN,195,N750SA,147.0,165.0,130.0,-9.0,9.0,MDW,HOU,937,4.0,13.0,0,N,0,,,,,,0
2506,4172,2008,1,4,5,2056.0,2015,2327.0,2300,WN,203,N349SW,151.0,165.0,138.0,27.0,41.0,MDW,HOU,937,3.0,10.0,0,N,0,8.0,0.0,0.0,0.0,19.0,0
2507,4176,2008,1,4,5,1147.0,1115,1412.0,1400,WN,3763,N520SW,145.0,165.0,134.0,12.0,32.0,MDW,HOU,937,6.0,5.0,0,N,0,,,,,,0
2508,4178,2008,1,4,5,2151.0,2110,19.0,2350,WN,205,N493WN,88.0,100.0,73.0,29.0,41.0,MDW,IAD,577,5.0,10.0,0,N,0,3.0,0.0,0.0,0.0,26.0,0
2509,4179,2008,1,4,5,1708.0,1650,1937.0,1930,WN,335,N219WN,89.0,100.0,75.0,7.0,18.0,MDW,IAD,577,6.0,8.0,0,N,0,,,,,,0
2510,4180,2008,1,4,5,1549.0,1405,1817.0,1650,WN,1307,N431WN,88.0,105.0,76.0,87.0,104.0,MDW,IAD,577,4.0,8.0,0,N,0,35.0,0.0,0.0,0.0,52.0,0
2511,4182,2008,1,4,5,1933.0,1915,2206.0,2155,WN,3232,N407WN,93.0,100.0,77.0,11.0,18.0,MDW,IAD,577,6.0,10.0,0,N,0,,,,,,0
2512,4185,2008,1,4,5,2140.0,2105,2335.0,2255,WN,771,N759GS,55.0,50.0,35.0,40.0,35.0,MDW,IND,162,11.0,9.0,0,N,0,8.0,0.0,5.0,0.0,27.0,0
2513,4186,2008,1,4,5,1318.0,1255,1505.0,1445,WN,1333,N328SW,47.0,50.0,33.0,20.0,23.0,MDW,IND,162,6.0,8.0,0,N,0,20.0,0.0,0.0,0.0,0.0,0
2514,4187,2008,1,4,5,721.0,715,912.0,905,WN,1746,N627SW,51.0,50.0,34.0,7.0,6.0,MDW,IND,162,7.0,10.0,0,N,0,,,,,,0
2515,4188,2008,1,4,5,927.0,905,1222.0,1205,WN,969,N724SW,115.0,120.0,103.0,17.0,22.0,MDW,ISP,765,3.0,9.0,0,N,0,8.0,0.0,0.0,0.0,9.0,0
2516,4189,2008,1,4,5,1648.0,1550,1951.0,1900,WN,1667,N706SW,123.0,130.0,113.0,51.0,58.0,MDW,ISP,765,4.0,6.0,0,N,0,9.0,0.0,0.0,0.0,42.0,0
2517,4190,2008,1,4,5,1314.0,1245,1619.0,1555,WN,1930,N757LV,125.0,130.0,110.0,24.0,29.0,MDW,ISP,765,4.0,11.0,0,N,0,16.0,0.0,0.0,0.0,8.0,0
2518,4192,2008,1,4,5,1908.0,1845,2054.0,2045,WN,405,N512SW,106.0,120.0,96.0,9.0,23.0,MDW,JAN,666,2.0,8.0,0,N,0,,,,,,0
2519,4197,2008,1,4,5,1610.0,1550,1805.0,1750,WN,433,N488WN,235.0,240.0,217.0,15.0,20.0,MDW,LAS,1521,5.0,13.0,0,N,0,15.0,0.0,0.0,0.0,0.0,0
2520,4198,2008,1,4,5,2023.0,2005,2219.0,2205,WN,556,N210WN,236.0,240.0,217.0,14.0,18.0,MDW,LAS,1521,12.0,7.0,0,N,0,,,,,,0
2521,4199,2008,1,4,5,1207.0,1200,1354.0,1400,WN,872,N240WN,227.0,240.0,213.0,-6.0,7.0,MDW,LAS,1521,5.0,9.0,0,N,0,,,,,,0
2522,4201,2008,1,4,5,805.0,740,952.0,940,WN,1016,N742SW,227.0,240.0,214.0,12.0,25.0,MDW,LAS,1521,7.0,6.0,0,N,0,,,,,,0
2523,4203,2008,1,4,5,856.0,830,1048.0,1030,WN,2295,N786SW,232.0,240.0,220.0,18.0,26.0,MDW,LAS,1521,4.0,8.0,0,N,0,18.0,0.0,0.0,0.0,0.0,0
2524,4204,2008,1,4,5,2017.0,1925,2205.0,2125,WN,2449,N412WN,228.0,240.0,214.0,40.0,52.0,MDW,LAS,1521,5.0,9.0,0,N,0,40.0,0.0,0.0,0.0,0.0,0
2525,4205,2008,1,4,5,1622.0,1430,1812.0,1630,WN,3844,N408WN,230.0,240.0,215.0,102.0,112.0,MDW,LAS,1521,5.0,10.0,0,N,0,90.0,0.0,0.0,0.0,12.0,0
2526,4206,2008,1,4,5,847.0,840,1135.0,1115,WN,118,N493WN,288.0,275.0,265.0,20.0,7.0,MDW,LAX,1750,14.0,9.0,0,N,0,7.0,0.0,13.0,0.0,0.0,0
2527,4207,2008,1,4,5,733.0,655,1023.0,925,WN,184,N455WN,290.0,270.0,267.0,58.0,38.0,MDW,LAX,1750,14.0,9.0,0,N,0,26.0,0.0,20.0,0.0,12.0,0
2528,4208,2008,1,4,5,2226.0,2100,59.0,2330,WN,587,N456WN,273.0,270.0,254.0,89.0,86.0,MDW,LAX,1750,9.0,10.0,0,N,0,32.0,0.0,3.0,0.0,54.0,0
2529,4209,2008,1,4,5,1507.0,1500,1734.0,1730,WN,829,N473WN,267.0,270.0,253.0,4.0,7.0,MDW,LAX,1750,7.0,7.0,0,N,0,,,,,,0
2530,4210,2008,1,4,5,1202.0,1140,1445.0,1415,WN,2979,N759GS,283.0,275.0,261.0,30.0,22.0,MDW,LAX,1750,10.0,12.0,0,N,0,22.0,0.0,8.0,0.0,0.0,0
2531,4211,2008,1,4,5,1422.0,1400,1650.0,1630,WN,3149,N460WN,268.0,270.0,255.0,20.0,22.0,MDW,LAX,1750,4.0,9.0,0,N,0,20.0,0.0,0.0,0.0,0.0,0
2532,4212,2008,1,4,5,1748.0,1735,2020.0,2010,WN,3584,N458WN,272.0,275.0,260.0,10.0,13.0,MDW,LAX,1750,3.0,9.0,0,N,0,,,,,,0
2533,4213,2008,1,4,5,1525.0,1500,1658.0,1645,WN,49,N647SW,93.0,105.0,77.0,13.0,25.0,MDW,LIT,544,4.0,12.0,0,N,0,,,,,,0
2534,4215,2008,1,4,5,1123.0,1040,1246.0,1205,WN,33,N521SW,83.0,85.0,68.0,41.0,43.0,MDW,MCI,405,4.0,11.0,0,N,0,21.0,0.0,0.0,0.0,20.0,0
2535,4216,2008,1,4,5,1754.0,1720,1918.0,1845,WN,59,N520SW,84.0,85.0,70.0,33.0,34.0,MDW,MCI,405,3.0,11.0,0,N,0,16.0,0.0,0.0,0.0,17.0,0
2536,4217,2008,1,4,5,1259.0,1245,1421.0,1410,WN,132,N515SW,82.0,85.0,69.0,11.0,14.0,MDW,MCI,405,4.0,9.0,0,N,0,,,,,,0
2537,4218,2008,1,4,5,2149.0,2135,2314.0,2300,WN,342,N324SW,85.0,85.0,69.0,14.0,14.0,MDW,MCI,405,5.0,11.0,0,N,0,,,,,,0
2538,4219,2008,1,4,5,854.0,845,1012.0,1010,WN,407,N374SW,78.0,85.0,67.0,2.0,9.0,MDW,MCI,405,4.0,7.0,0,N,0,,,,,,0
2539,4220,2008,1,4,5,931.0,925,1050.0,1050,WN,449,N513SW,79.0,85.0,66.0,0.0,6.0,MDW,MCI,405,4.0,9.0,0,N,0,,,,,,0
2540,4221,2008,1,4,5,637.0,620,755.0,745,WN,629,N363SW,78.0,85.0,65.0,10.0,17.0,MDW,MCI,405,5.0,8.0,0,N,0,,,,,,0
2541,4224,2008,1,4,5,1511.0,1505,1630.0,1630,WN,1257,N507SW,79.0,85.0,67.0,0.0,6.0,MDW,MCI,405,3.0,9.0,0,N,0,,,,,,0
2542,4225,2008,1,4,5,1627.0,1620,1748.0,1745,WN,2900,N445WN,81.0,85.0,64.0,3.0,7.0,MDW,MCI,405,5.0,12.0,0,N,0,,,,,,0
2543,4226,2008,1,4,5,1310.0,1300,1632.0,1630,WN,401,N479WN,142.0,150.0,124.0,2.0,10.0,MDW,MCO,989,6.0,12.0,0,N,0,,,,,,0
2544,4227,2008,1,4,5,625.0,615,948.0,945,WN,482,N740SW,143.0,150.0,126.0,3.0,10.0,MDW,MCO,989,7.0,10.0,0,N,0,,,,,,0
2545,4228,2008,1,4,5,2113.0,2005,30.0,2335,WN,1189,N755SA,137.0,150.0,122.0,55.0,68.0,MDW,MCO,989,3.0,12.0,0,N,0,0.0,0.0,0.0,0.0,55.0,0
2546,4229,2008,1,4,5,1406.0,1400,1724.0,1730,WN,1206,N263WN,138.0,150.0,122.0,-6.0,6.0,MDW,MCO,989,7.0,9.0,0,N,0,,,,,,0
2547,4231,2008,1,4,5,1114.0,1020,1431.0,1350,WN,2631,N457WN,137.0,150.0,124.0,41.0,54.0,MDW,MCO,989,6.0,7.0,0,N,0,6.0,0.0,0.0,0.0,35.0,0
2548,4232,2008,1,4,5,1722.0,1710,2033.0,2040,WN,3050,N417WN,131.0,150.0,121.0,-7.0,12.0,MDW,MCO,989,3.0,7.0,0,N,0,,,,,,0
2549,4234,2008,1,4,5,2318.0,2015,207.0,2315,WN,396,N718SW,109.0,120.0,98.0,172.0,183.0,MDW,MHT,838,2.0,9.0,0,N,0,0.0,0.0,0.0,0.0,172.0,0
2550,4236,2008,1,4,5,1833.0,1805,2130.0,2110,WN,1951,N354SW,117.0,125.0,102.0,20.0,28.0,MDW,MHT,838,5.0,10.0,0,N,0,9.0,0.0,0.0,0.0,11.0,0
2551,4237,2008,1,4,5,1405.0,1345,1655.0,1645,WN,2524,N773SA,110.0,120.0,99.0,10.0,20.0,MDW,MHT,838,5.0,6.0,0,N,0,,,,,,0
2552,4238,2008,1,4,5,1052.0,1040,1343.0,1340,WN,2813,N445WN,111.0,120.0,101.0,3.0,12.0,MDW,MHT,838,2.0,8.0,0,N,0,,,,,,0
2553,4240,2008,1,4,5,916.0,905,1151.0,1150,WN,142,N211WN,275.0,285.0,264.0,1.0,11.0,MDW,OAK,1844,4.0,7.0,0,N,0,,,,,,0
2554,4241,2008,1,4,5,1222.0,1155,1521.0,1435,WN,562,N743SW,299.0,280.0,285.0,46.0,27.0,MDW,OAK,1844,8.0,6.0,0,N,0,27.0,0.0,19.0,0.0,0.0,0
2555,4242,2008,1,4,5,2033.0,2010,2325.0,2250,WN,1076,N204WN,292.0,280.0,271.0,35.0,23.0,MDW,OAK,1844,7.0,14.0,0,N,0,5.0,0.0,12.0,0.0,18.0,0
2556,4244,2008,1,4,5,1408.0,1330,1709.0,1615,WN,2195,N405WN,301.0,285.0,277.0,54.0,38.0,MDW,OAK,1844,15.0,9.0,0,N,0,30.0,0.0,16.0,0.0,8.0,0
2557,4245,2008,1,4,5,1004.0,955,1124.0,1120,WN,555,N333SW,80.0,85.0,69.0,4.0,9.0,MDW,OMA,423,2.0,9.0,0,N,0,,,,,,0
2558,4248,2008,1,4,5,718.0,700,842.0,825,WN,2544,N661SW,84.0,85.0,70.0,17.0,18.0,MDW,OMA,423,2.0,12.0,0,N,0,17.0,0.0,0.0,0.0,0.0,0
2559,4249,2008,1,4,5,2142.0,2115,2259.0,2240,WN,3491,N267WN,77.0,85.0,67.0,19.0,27.0,MDW,OMA,423,2.0,8.0,0,N,0,19.0,0.0,0.0,0.0,0.0,0
2560,4251,2008,1,4,5,1339.0,1325,1626.0,1620,WN,568,N715SW,107.0,115.0,95.0,6.0,14.0,MDW,ORF,704,4.0,8.0,0,N,0,,,,,,0
2561,4252,2008,1,4,5,1932.0,1915,2217.0,2210,WN,3510,N451WN,105.0,115.0,92.0,7.0,17.0,MDW,ORF,704,4.0,9.0,0,N,0,,,,,,0
2562,4253,2008,1,4,5,848.0,835,1110.0,1105,WN,561,N782SA,262.0,270.0,249.0,5.0,13.0,MDW,PDX,1751,3.0,10.0,0,N,0,,,,,,0
2563,4254,2008,1,4,5,2046.0,1835,2314.0,2105,WN,2804,N263WN,268.0,270.0,254.0,129.0,131.0,MDW,PDX,1751,6.0,8.0,0,N,0,35.0,0.0,0.0,0.0,94.0,0
2564,4255,2008,1,4,5,1552.0,1540,1852.0,1850,WN,79,N725SW,120.0,130.0,93.0,2.0,12.0,MDW,PHL,668,9.0,18.0,0,N,0,,,,,,0
2565,4257,2008,1,4,5,1256.0,1245,1540.0,1545,WN,792,N221WN,104.0,120.0,91.0,-5.0,11.0,MDW,PHL,668,5.0,8.0,0,N,0,,,,,,0
2566,4258,2008,1,4,5,1908.0,1845,2152.0,2145,WN,1136,N232WN,104.0,120.0,91.0,7.0,23.0,MDW,PHL,668,4.0,9.0,0,N,0,,,,,,0
2567,4259,2008,1,4,5,1725.0,1715,2012.0,2025,WN,2789,N762SW,107.0,130.0,94.0,-13.0,10.0,MDW,PHL,668,7.0,6.0,0,N,0,,,,,,0
2568,4261,2008,1,4,5,1003.0,935,1251.0,1230,WN,3757,N684WN,108.0,115.0,98.0,21.0,28.0,MDW,PHL,668,4.0,6.0,0,N,0,21.0,0.0,0.0,0.0,0.0,0
2569,4262,2008,1,4,5,2212.0,2135,54.0,25,WN,3927,N777QC,102.0,110.0,86.0,29.0,37.0,MDW,PHL,668,4.0,12.0,0,N,0,20.0,0.0,0.0,0.0,9.0,0
2570,4263,2008,1,4,5,830.0,815,1121.0,1105,WN,259,N484WN,231.0,230.0,215.0,16.0,15.0,MDW,PHX,1444,6.0,10.0,0,N,0,15.0,0.0,1.0,0.0,0.0,0
2571,4264,2008,1,4,5,658.0,645,952.0,940,WN,616,N468WN,234.0,235.0,218.0,12.0,13.0,MDW,PHX,1444,6.0,10.0,0,N,0,,,,,,0
2572,4265,2008,1,4,5,1539.0,1510,1820.0,1805,WN,921,N254WN,221.0,235.0,204.0,15.0,29.0,MDW,PHX,1444,7.0,10.0,0,N,0,15.0,0.0,0.0,0.0,0.0,0
2573,4266,2008,1,4,5,2049.0,2010,2316.0,2300,WN,1023,N902WN,207.0,230.0,194.0,16.0,39.0,MDW,PHX,1444,6.0,7.0,0,N,0,14.0,0.0,0.0,0.0,2.0,0
2574,4268,2008,1,4,5,1258.0,1245,1545.0,1540,WN,1842,N259WN,227.0,235.0,212.0,5.0,13.0,MDW,PHX,1444,8.0,7.0,0,N,0,,,,,,0
2575,4269,2008,1,4,5,2148.0,2130,22.0,15,WN,3336,N220WN,214.0,225.0,201.0,7.0,18.0,MDW,PHX,1444,3.0,10.0,0,N,0,,,,,,0
2576,4270,2008,1,4,5,1125.0,1010,1417.0,1300,WN,3501,N464WN,232.0,230.0,216.0,77.0,75.0,MDW,PHX,1444,5.0,11.0,0,N,0,24.0,0.0,2.0,0.0,51.0,0
2577,4271,2008,1,4,5,2306.0,2050,114.0,2305,WN,337,N492WN,68.0,75.0,55.0,129.0,136.0,MDW,PIT,402,6.0,7.0,0,N,0,15.0,0.0,0.0,0.0,114.0,0
2578,4274,2008,1,4,5,1121.0,1115,1333.0,1330,WN,3170,N254WN,72.0,75.0,56.0,3.0,6.0,MDW,PIT,402,4.0,12.0,0,N,0,,,,,,0
2579,4275,2008,1,4,5,1805.0,1755,2017.0,2010,WN,3249,N220WN,72.0,75.0,60.0,7.0,10.0,MDW,PIT,402,6.0,6.0,0,N,0,,,,,,0
2580,4276,2008,1,4,5,631.0,620,848.0,840,WN,3414,N716SW,77.0,80.0,58.0,8.0,11.0,MDW,PIT,402,7.0,12.0,0,N,0,,,,,,0
2581,4278,2008,1,4,5,2149.0,2030,52.0,2335,WN,2174,N673AA,123.0,125.0,107.0,77.0,79.0,MDW,PVD,842,6.0,10.0,0,N,0,27.0,0.0,0.0,0.0,50.0,0
2582,4279,2008,1,4,5,1243.0,1235,1540.0,1540,WN,2974,N753SW,117.0,125.0,103.0,0.0,8.0,MDW,PVD,842,5.0,9.0,0,N,0,,,,,,0
2583,4281,2008,1,4,5,1604.0,1515,1843.0,1805,WN,255,N388SW,99.0,110.0,85.0,38.0,49.0,MDW,RDU,632,6.0,8.0,0,N,0,8.0,0.0,0.0,0.0,30.0,0
2584,4283,2008,1,4,5,2121.0,2020,2359.0,2300,WN,3063,N271WN,98.0,100.0,84.0,59.0,61.0,MDW,RDU,632,4.0,10.0,0,N,0,50.0,0.0,0.0,0.0,9.0,0
2585,4284,2008,1,4,5,740.0,705,1020.0,950,WN,3675,N766SW,100.0,105.0,88.0,30.0,35.0,MDW,RDU,632,3.0,9.0,0,N,0,30.0,0.0,0.0,0.0,0.0,0
2586,4285,2008,1,4,5,1449.0,1435,1711.0,1650,WN,1276,N497WN,262.0,255.0,245.0,21.0,14.0,MDW,RNO,1680,5.0,12.0,0,N,0,14.0,0.0,7.0,0.0,0.0,0
2587,4286,2008,1,4,5,1216.0,1210,1545.0,1600,WN,1218,N727SW,149.0,170.0,134.0,-15.0,6.0,MDW,RSW,1105,4.0,11.0,0,N,0,,,,,,0
2588,4287,2008,1,4,5,2016.0,1955,2344.0,2340,WN,1558,N255WN,148.0,165.0,136.0,4.0,21.0,MDW,RSW,1105,4.0,8.0,0,N,0,,,,,,0
2589,4288,2008,1,4,5,922.0,915,1247.0,1305,WN,3413,N287WN,145.0,170.0,135.0,-18.0,7.0,MDW,RSW,1105,4.0,6.0,0,N,0,,,,,,0
2590,4289,2008,1,4,5,1302.0,1240,1526.0,1505,WN,299,N472WN,264.0,265.0,249.0,21.0,22.0,MDW,SAN,1728,5.0,10.0,0,N,0,21.0,0.0,0.0,0.0,0.0,0
2591,4290,2008,1,4,5,701.0,630,921.0,855,WN,339,N492WN,260.0,265.0,245.0,26.0,31.0,MDW,SAN,1728,4.0,11.0,0,N,0,26.0,0.0,0.0,0.0,0.0,0
2592,4293,2008,1,4,5,1951.0,1835,2211.0,2100,WN,2729,N715SW,260.0,265.0,245.0,71.0,76.0,MDW,SAN,1728,2.0,13.0,0,N,0,0.0,68.0,0.0,0.0,3.0,0
2593,4295,2008,1,4,5,2021.0,1845,2309.0,2140,WN,1394,N431WN,168.0,175.0,158.0,89.0,96.0,MDW,SAT,1036,2.0,8.0,0,N,0,10.0,0.0,0.0,0.0,79.0,0
2594,4296,2008,1,4,5,2116.0,2055,2311.0,2300,WN,74,N208WN,55.0,65.0,43.0,11.0,21.0,MDW,SDF,271,5.0,7.0,0,N,0,,,,,,0
2595,4297,2008,1,4,5,632.0,625,831.0,830,WN,247,N652SW,59.0,65.0,48.0,1.0,7.0,MDW,SDF,271,4.0,7.0,0,N,0,,,,,,0
2596,4301,2008,1,4,5,2037.0,2000,2252.0,2230,WN,421,N274WN,255.0,270.0,240.0,22.0,37.0,MDW,SEA,1733,7.0,8.0,0,N,0,14.0,0.0,0.0,0.0,8.0,0
2597,4302,2008,1,4,5,1121.0,1040,1334.0,1310,WN,658,N735SA,253.0,270.0,242.0,24.0,41.0,MDW,SEA,1733,4.0,7.0,0,N,0,24.0,0.0,0.0,0.0,0.0,0
2598,4303,2008,1,4,5,809.0,755,1021.0,1025,WN,2702,N762SW,252.0,270.0,237.0,-4.0,14.0,MDW,SEA,1733,5.0,10.0,0,N,0,,,,,,0
2599,4304,2008,1,4,5,2027.0,1915,2323.0,2205,WN,1009,N710SW,296.0,290.0,275.0,78.0,72.0,MDW,SFO,1855,5.0,16.0,0,N,0,0.0,72.0,6.0,0.0,0.0,0
2600,4305,2008,1,4,5,1553.0,1305,1846.0,1555,WN,1837,N478WN,293.0,290.0,280.0,171.0,168.0,MDW,SFO,1855,5.0,8.0,0,N,0,168.0,0.0,3.0,0.0,0.0,0
2601,4306,2008,1,4,5,1209.0,950,1459.0,1240,WN,3846,N491WN,290.0,290.0,274.0,139.0,139.0,MDW,SFO,1855,6.0,10.0,0,N,0,0.0,0.0,139.0,0.0,0.0,0
2602,4307,2008,1,4,5,745.0,735,1038.0,1020,WN,220,N732SW,293.0,285.0,278.0,18.0,10.0,MDW,SJC,1838,5.0,10.0,0,N,0,10.0,0.0,8.0,0.0,0.0,0
2603,4308,2008,1,4,5,1844.0,1815,2126.0,2100,WN,2199,N221WN,282.0,285.0,270.0,26.0,29.0,MDW,SJC,1838,5.0,7.0,0,N,0,26.0,0.0,0.0,0.0,0.0,0
2604,4309,2008,1,4,5,932.0,925,1146.0,1155,WN,151,N426WN,194.0,210.0,182.0,-9.0,7.0,MDW,SLC,1258,2.0,10.0,0,N,0,,,,,,0
